externalOrderId,externalCustomerId,customerEmail,customerPhone,orderDate,orderValue,currency,category,productName,quantity,status
NYK-ORD-00128-04,NYK-CUST-00128,kiara.bose.128@nykaa.demo,9200000128,2025-09-17,3391,INR,Makeup,Kajal Pencil,1,COMPLETED
NYK-ORD-00129-01,NYK-CUST-00129,aditi.gupta.129@nykaa.demo,9200000129,2025-10-04,3900,INR,Fragrance,Sheet Mask,3,COMPLETED
NYK-ORD-00130-01,NYK-CUST-00130,aman.singh.130@nykaa.demo,9200000130,2025-07-30,3494,INR,Makeup,Vitamin C Serum,2,COMPLETED
NYK-ORD-00130-02,NYK-CUST-00130,aman.singh.130@nykaa.demo,9200000130,2026-05-20,710,INR,Fragrance,Matte Lipstick,2,COMPLETED
NYK-ORD-00131-01,NYK-CUST-00131,priya.iyer.131@nykaa.demo,9200000131,2026-03-19,656,INR,Skincare,Vitamin C Serum,2,COMPLETED
NYK-ORD-00131-02,NYK-CUST-00131,priya.iyer.131@nykaa.demo,9200000131,2026-05-08,2144,INR,Fragrance,Sheet Mask,2,COMPLETED
NYK-ORD-00132-01,NYK-CUST-00132,rahul.saxena.132@nykaa.demo,9200000132,2025-09-03,3058,INR,Wellness,Floral Perfume,3,COMPLETED
NYK-ORD-00132-02,NYK-CUST-00132,rahul.saxena.132@nykaa.demo,9200000132,2026-03-23,5181,INR,Haircare,Floral Perfume,3,COMPLETED
NYK-ORD-00132-03,NYK-CUST-00132,rahul.saxena.132@nykaa.demo,9200000132,2025-08-10,2359,INR,Haircare,Sheet Mask,1,COMPLETED
NYK-ORD-00133-01,NYK-CUST-00133,priya.bose.133@nykaa.demo,9200000133,2026-01-30,1222,INR,Haircare,Sheet Mask,1,COMPLETED
NYK-ORD-00133-02,NYK-CUST-00133,priya.bose.133@nykaa.demo,9200000133,2025-05-05,2143,INR,Wellness,Matte Lipstick,1,COMPLETED
NYK-ORD-00133-03,NYK-CUST-00133,priya.bose.133@nykaa.demo,9200000133,2026-04-21,4791,INR,Fragrance,Matte Lipstick,3,COMPLETED
NYK-ORD-00133-04,NYK-CUST-00133,priya.bose.133@nykaa.demo,9200000133,2025-05-26,3625,INR,Haircare,Repair Shampoo,2,COMPLETED
NYK-ORD-00133-05,NYK-CUST-00133,priya.bose.133@nykaa.demo,9200000133,2026-01-08,1014,INR,Wellness,Hydrating Face Cream,1,COMPLETED
NYK-ORD-00134-01,NYK-CUST-00134,rahul.saxena.134@nykaa.demo,9200000134,2026-04-11,2873,INR,Haircare,Hydrating Face Cream,1,COMPLETED
NYK-ORD-00135-01,NYK-CUST-00135,rohan.saxena.135@nykaa.demo,9200000135,2025-08-11,3437,INR,Wellness,Hydrating Face Cream,1,COMPLETED
NYK-ORD-00135-02,NYK-CUST-00135,rohan.saxena.135@nykaa.demo,9200000135,2026-04-29,419,INR,Skincare,Vitamin C Serum,1,COMPLETED
NYK-ORD-00136-01,NYK-CUST-00136,yash.bose.136@nykaa.demo,9200000136,2026-04-03,2737,INR,Makeup,Vitamin C Serum,2,COMPLETED
NYK-ORD-00136-02,NYK-CUST-00136,yash.bose.136@nykaa.demo,9200000136,2025-08-22,1066,INR,Haircare,Kajal Pencil,1,COMPLETED
NYK-ORD-00136-03,NYK-CUST-00136,yash.bose.136@nykaa.demo,9200000136,2025-12-23,1168,INR,Makeup,Hydrating Face Cream,1,COMPLETED
NYK-ORD-00136-04,NYK-CUST-00136,yash.bose.136@nykaa.demo,9200000136,2026-05-21,5382,INR,Wellness,Vitamin C Serum,1,COMPLETED
NYK-ORD-00137-01,NYK-CUST-00137,ananya.reddy.137@nykaa.demo,9200000137,2026-05-08,4137,INR,Haircare,Matte Lipstick,3,COMPLETED
NYK-ORD-00137-02,NYK-CUST-00137,ananya.reddy.137@nykaa.demo,9200000137,2025-07-16,4567,INR,Haircare,Matte Lipstick,1,COMPLETED
NYK-ORD-00137-03,NYK-CUST-00137,ananya.reddy.137@nykaa.demo,9200000137,2026-02-16,2674,INR,Fragrance,Floral Perfume,1,COMPLETED
NYK-ORD-00137-04,NYK-CUST-00137,ananya.reddy.137@nykaa.demo,9200000137,2025-12-19,1683,INR,Fragrance,Sheet Mask,3,COMPLETED
NYK-ORD-00137-05,NYK-CUST-00137,ananya.reddy.137@nykaa.demo,9200000137,2025-10-22,3288,INR,Fragrance,Sheet Mask,3,COMPLETED
NYK-ORD-00138-01,NYK-CUST-00138,arjun.das.138@nykaa.demo,9200000138,2026-03-23,651,INR,Makeup,Kajal Pencil,1,COMPLETED
NYK-ORD-00138-02,NYK-CUST-00138,arjun.das.138@nykaa.demo,9200000138,2026-04-11,1559,INR,Skincare,Floral Perfume,1,COMPLETED
NYK-ORD-00138-03,NYK-CUST-00138,arjun.das.138@nykaa.demo,9200000138,2026-03-26,951,INR,Fragrance,Matte Lipstick,2,COMPLETED
NYK-ORD-00138-04,NYK-CUST-00138,arjun.das.138@nykaa.demo,9200000138,2025-12-29,5095,INR,Haircare,Kajal Pencil,1,COMPLETED
NYK-ORD-00139-01,NYK-CUST-00139,pooja.saxena.139@nykaa.demo,9200000139,2025-07-10,627,INR,Makeup,Repair Shampoo,2,COMPLETED
NYK-ORD-00139-02,NYK-CUST-00139,pooja.saxena.139@nykaa.demo,9200000139,2026-03-04,3176,INR,Makeup,Repair Shampoo,1,COMPLETED
NYK-ORD-00139-03,NYK-CUST-00139,pooja.saxena.139@nykaa.demo,9200000139,2025-04-25,2415,INR,Skincare,Vitamin C Serum,2,COMPLETED
NYK-ORD-00139-04,NYK-CUST-00139,pooja.saxena.139@nykaa.demo,9200000139,2025-09-29,4147,INR,Makeup,Sheet Mask,3,COMPLETED
NYK-ORD-00139-05,NYK-CUST-00139,pooja.saxena.139@nykaa.demo,9200000139,2025-06-12,3000,INR,Fragrance,Sheet Mask,2,COMPLETED
NYK-ORD-00139-06,NYK-CUST-00139,pooja.saxena.139@nykaa.demo,9200000139,2025-12-25,3809,INR,Makeup,Sheet Mask,3,COMPLETED
NYK-ORD-00140-01,NYK-CUST-00140,nisha.reddy.140@nykaa.demo,9200000140,2025-09-21,5297,INR,Makeup,Matte Lipstick,2,COMPLETED
NYK-ORD-00141-01,NYK-CUST-00141,meera.kapoor.141@nykaa.demo,9200000141,2025-05-11,4454,INR,Skincare,Repair Shampoo,1,COMPLETED
NYK-ORD-00142-01,NYK-CUST-00142,ananya.iyer.142@nykaa.demo,9200000142,2026-03-02,3913,INR,Wellness,Floral Perfume,3,COMPLETED
NYK-ORD-00142-02,NYK-CUST-00142,ananya.iyer.142@nykaa.demo,9200000142,2025-06-07,5191,INR,Skincare,Repair Shampoo,3,COMPLETED
NYK-ORD-00142-03,NYK-CUST-00142,ananya.iyer.142@nykaa.demo,9200000142,2025-05-20,4089,INR,Haircare,Floral Perfume,1,COMPLETED
NYK-ORD-00142-04,NYK-CUST-00142,ananya.iyer.142@nykaa.demo,9200000142,2026-06-01,3686,INR,Haircare,Hydrating Face Cream,3,COMPLETED
NYK-ORD-00142-05,NYK-CUST-00142,ananya.iyer.142@nykaa.demo,9200000142,2025-11-09,4147,INR,Skincare,Repair Shampoo,3,COMPLETED
NYK-ORD-00143-01,NYK-CUST-00143,neha.nair.143@nykaa.demo,9200000143,2025-11-20,2523,INR,Wellness,Hydrating Face Cream,1,COMPLETED
NYK-ORD-00143-02,NYK-CUST-00143,neha.nair.143@nykaa.demo,9200000143,2026-05-21,2166,INR,Wellness,Matte Lipstick,2,COMPLETED
NYK-ORD-00143-03,NYK-CUST-00143,neha.nair.143@nykaa.demo,9200000143,2026-06-09,3872,INR,Makeup,Repair Shampoo,1,COMPLETED
NYK-ORD-00143-04,NYK-CUST-00143,neha.nair.143@nykaa.demo,9200000143,2025-04-25,2591,INR,Skincare,Sheet Mask,3,COMPLETED
NYK-ORD-00143-05,NYK-CUST-00143,neha.nair.143@nykaa.demo,9200000143,2026-06-02,4460,INR,Wellness,Repair Shampoo,3,COMPLETED
NYK-ORD-00143-06,NYK-CUST-00143,neha.nair.143@nykaa.demo,9200000143,2025-08-07,769,INR,Haircare,Sheet Mask,2,COMPLETED
NYK-ORD-00144-01,NYK-CUST-00144,neha.kapoor.144@nykaa.demo,9200000144,2025-06-25,3868,INR,Makeup,Vitamin C Serum,1,COMPLETED
NYK-ORD-00144-02,NYK-CUST-00144,neha.kapoor.144@nykaa.demo,9200000144,2026-02-05,4281,INR,Haircare,Kajal Pencil,1,COMPLETED
NYK-ORD-00144-03,NYK-CUST-00144,neha.kapoor.144@nykaa.demo,9200000144,2025-05-23,2465,INR,Skincare,Matte Lipstick,1,COMPLETED
NYK-ORD-00144-04,NYK-CUST-00144,neha.kapoor.144@nykaa.demo,9200000144,2026-01-30,3754,INR,Haircare,Kajal Pencil,1,COMPLETED
NYK-ORD-00144-05,NYK-CUST-00144,neha.kapoor.144@nykaa.demo,9200000144,2025-06-02,1692,INR,Fragrance,Matte Lipstick,2,COMPLETED
NYK-ORD-00144-06,NYK-CUST-00144,neha.kapoor.144@nykaa.demo,9200000144,2026-01-14,2885,INR,Skincare,Sheet Mask,3,COMPLETED
NYK-ORD-00145-01,NYK-CUST-00145,pooja.singh.145@nykaa.demo,9200000145,2026-04-13,4046,INR,Haircare,Matte Lipstick,2,COMPLETED
NYK-ORD-00145-02,NYK-CUST-00145,pooja.singh.145@nykaa.demo,9200000145,2025-05-14,4729,INR,Skincare,Floral Perfume,2,COMPLETED
NYK-ORD-00145-03,NYK-CUST-00145,pooja.singh.145@nykaa.demo,9200000145,2025-10-07,5382,INR,Wellness,Vitamin C Serum,2,COMPLETED
NYK-ORD-00145-04,NYK-CUST-00145,pooja.singh.145@nykaa.demo,9200000145,2025-05-03,1103,INR,Skincare,Hydrating Face Cream,2,COMPLETED
NYK-ORD-00145-05,NYK-CUST-00145,pooja.singh.145@nykaa.demo,9200000145,2025-04-24,1900,INR,Makeup,Repair Shampoo,3,COMPLETED
NYK-ORD-00145-06,NYK-CUST-00145,pooja.singh.145@nykaa.demo,9200000145,2026-06-01,5431,INR,Haircare,Kajal Pencil,1,COMPLETED
NYK-ORD-00145-07,NYK-CUST-00145,pooja.singh.145@nykaa.demo,9200000145,2026-03-28,3152,INR,Skincare,Matte Lipstick,1,COMPLETED
NYK-ORD-00146-01,NYK-CUST-00146,simran.kapoor.146@nykaa.demo,9200000146,2025-04-21,3646,INR,Wellness,Sheet Mask,1,COMPLETED
NYK-ORD-00147-01,NYK-CUST-00147,rahul.kapoor.147@nykaa.demo,9200000147,2025-05-12,4100,INR,Fragrance,Floral Perfume,2,COMPLETED
NYK-ORD-00147-02,NYK-CUST-00147,rahul.kapoor.147@nykaa.demo,9200000147,2025-12-04,1981,INR,Haircare,Kajal Pencil,1,COMPLETED
NYK-ORD-00147-03,NYK-CUST-00147,rahul.kapoor.147@nykaa.demo,9200000147,2026-03-06,380,INR,Skincare,Repair Shampoo,3,COMPLETED
NYK-ORD-00147-04,NYK-CUST-00147,rahul.kapoor.147@nykaa.demo,9200000147,2025-07-05,3401,INR,Haircare,Vitamin C Serum,3,COMPLETED
NYK-ORD-00147-05,NYK-CUST-00147,rahul.kapoor.147@nykaa.demo,9200000147,2025-05-23,410,INR,Haircare,Repair Shampoo,2,COMPLETED
NYK-ORD-00147-06,NYK-CUST-00147,rahul.kapoor.147@nykaa.demo,9200000147,2026-04-03,1136,INR,Fragrance,Vitamin C Serum,3,COMPLETED
NYK-ORD-00147-07,NYK-CUST-00147,rahul.kapoor.147@nykaa.demo,9200000147,2025-05-14,1304,INR,Wellness,Floral Perfume,3,COMPLETED
NYK-ORD-00148-01,NYK-CUST-00148,sneha.saxena.148@nykaa.demo,9200000148,2026-01-02,4749,INR,Haircare,Matte Lipstick,2,COMPLETED
NYK-ORD-00148-02,NYK-CUST-00148,sneha.saxena.148@nykaa.demo,9200000148,2026-04-17,799,INR,Haircare,Vitamin C Serum,2,COMPLETED
NYK-ORD-00148-03,NYK-CUST-00148,sneha.saxena.148@nykaa.demo,9200000148,2026-01-29,3459,INR,Makeup,Kajal Pencil,1,COMPLETED
NYK-ORD-00148-04,NYK-CUST-00148,sneha.saxena.148@nykaa.demo,9200000148,2025-11-12,959,INR,Haircare,Hydrating Face Cream,3,COMPLETED
NYK-ORD-00148-05,NYK-CUST-00148,sneha.saxena.148@nykaa.demo,9200000148,2025-09-28,2876,INR,Haircare,Vitamin C Serum,3,COMPLETED
NYK-ORD-00148-06,NYK-CUST-00148,sneha.saxena.148@nykaa.demo,9200000148,2026-05-30,564,INR,Haircare,Repair Shampoo,2,COMPLETED
NYK-ORD-00149-01,NYK-CUST-00149,nisha.reddy.149@nykaa.demo,9200000149,2026-04-08,1846,INR,Haircare,Hydrating Face Cream,3,COMPLETED
NYK-ORD-00149-02,NYK-CUST-00149,nisha.reddy.149@nykaa.demo,9200000149,2025-04-27,995,INR,Makeup,Floral Perfume,1,COMPLETED
NYK-ORD-00149-03,NYK-CUST-00149,nisha.reddy.149@nykaa.demo,9200000149,2026-01-02,4857,INR,Skincare,Hydrating Face Cream,3,COMPLETED
NYK-ORD-00150-01,NYK-CUST-00150,riya.das.150@nykaa.demo,9200000150,2026-05-15,1471,INR,Haircare,Kajal Pencil,1,COMPLETED
NYK-ORD-00150-02,NYK-CUST-00150,riya.das.150@nykaa.demo,9200000150,2026-06-08,1225,INR,Skincare,Floral Perfume,2,COMPLETED
NYK-ORD-00150-03,NYK-CUST-00150,riya.das.150@nykaa.demo,9200000150,2025-04-22,3308,INR,Skincare,Repair Shampoo,2,COMPLETED
NYK-ORD-00151-01,NYK-CUST-00151,yash.mehta.151@nykaa.demo,9200000151,2025-04-21,487,INR,Skincare,Kajal Pencil,2,COMPLETED
NYK-ORD-00151-02,NYK-CUST-00151,yash.mehta.151@nykaa.demo,9200000151,2025-06-13,1387,INR,Makeup,Kajal Pencil,1,COMPLETED
NYK-ORD-00151-03,NYK-CUST-00151,yash.mehta.151@nykaa.demo,9200000151,2025-11-14,393,INR,Wellness,Matte Lipstick,3,COMPLETED
NYK-ORD-00151-04,NYK-CUST-00151,yash.mehta.151@nykaa.demo,9200000151,2025-08-19,1886,INR,Wellness,Hydrating Face Cream,2,COMPLETED
NYK-ORD-00151-05,NYK-CUST-00151,yash.mehta.151@nykaa.demo,9200000151,2026-05-11,3870,INR,Wellness,Matte Lipstick,1,COMPLETED
NYK-ORD-00152-01,NYK-CUST-00152,varun.gupta.152@nykaa.demo,9200000152,2026-04-08,3792,INR,Makeup,Floral Perfume,2,COMPLETED
NYK-ORD-00152-02,NYK-CUST-00152,varun.gupta.152@nykaa.demo,9200000152,2026-06-10,1288,INR,Wellness,Repair Shampoo,2,COMPLETED
NYK-ORD-00152-03,NYK-CUST-00152,varun.gupta.152@nykaa.demo,9200000152,2025-05-24,2422,INR,Wellness,Matte Lipstick,3,COMPLETED
NYK-ORD-00153-01,NYK-CUST-00153,sneha.reddy.153@nykaa.demo,9200000153,2026-02-19,2615,INR,Fragrance,Matte Lipstick,1,COMPLETED
NYK-ORD-00154-01,NYK-CUST-00154,neha.sharma.154@nykaa.demo,9200000154,2025-12-04,3013,INR,Skincare,Sheet Mask,2,COMPLETED
NYK-ORD-00154-02,NYK-CUST-00154,neha.sharma.154@nykaa.demo,9200000154,2025-09-18,2603,INR,Fragrance,Kajal Pencil,2,COMPLETED
NYK-ORD-00154-03,NYK-CUST-00154,neha.sharma.154@nykaa.demo,9200000154,2025-07-20,1545,INR,Makeup,Sheet Mask,1,COMPLETED
NYK-ORD-00154-04,NYK-CUST-00154,neha.sharma.154@nykaa.demo,9200000154,2026-03-06,2338,INR,Fragrance,Hydrating Face Cream,2,COMPLETED
NYK-ORD-00154-05,NYK-CUST-00154,neha.sharma.154@nykaa.demo,9200000154,2025-10-30,750,INR,Fragrance,Hydrating Face Cream,2,COMPLETED
NYK-ORD-00154-06,NYK-CUST-00154,neha.sharma.154@nykaa.demo,9200000154,2025-10-16,1649,INR,Skincare,Repair Shampoo,1,COMPLETED
NYK-ORD-00155-01,NYK-CUST-00155,aman.patel.155@nykaa.demo,9200000155,2025-08-14,4072,INR,Wellness,Vitamin C Serum,2,COMPLETED
NYK-ORD-00155-02,NYK-CUST-00155,aman.patel.155@nykaa.demo,9200000155,2026-02-16,4031,INR,Haircare,Kajal Pencil,1,COMPLETED
NYK-ORD-00155-03,NYK-CUST-00155,aman.patel.155@nykaa.demo,9200000155,2025-10-09,3549,INR,Haircare,Sheet Mask,2,COMPLETED
NYK-ORD-00155-04,NYK-CUST-00155,aman.patel.155@nykaa.demo,9200000155,2026-02-18,3939,INR,Makeup,Repair Shampoo,1,COMPLETED
NYK-ORD-00156-01,NYK-CUST-00156,priya.nair.156@nykaa.demo,9200000156,2025-06-22,1159,INR,Wellness,Hydrating Face Cream,2,COMPLETED
NYK-ORD-00156-02,NYK-CUST-00156,priya.nair.156@nykaa.demo,9200000156,2026-01-03,3657,INR,Wellness,Sheet Mask,1,COMPLETED
NYK-ORD-00156-03,NYK-CUST-00156,priya.nair.156@nykaa.demo,9200000156,2026-04-17,2326,INR,Skincare,Floral Perfume,2,COMPLETED
NYK-ORD-00157-01,NYK-CUST-00157,meera.nair.157@nykaa.demo,9200000157,2025-12-18,361,INR,Fragrance,Floral Perfume,2,COMPLETED
NYK-ORD-00157-02,NYK-CUST-00157,meera.nair.157@nykaa.demo,9200000157,2026-04-16,2859,INR,Makeup,Matte Lipstick,3,COMPLETED
NYK-ORD-00157-03,NYK-CUST-00157,meera.nair.157@nykaa.demo,9200000157,2025-06-19,2577,INR,Fragrance,Hydrating Face Cream,3,COMPLETED
NYK-ORD-00157-04,NYK-CUST-00157,meera.nair.157@nykaa.demo,9200000157,2025-11-17,5278,INR,Makeup,Kajal Pencil,3,COMPLETED
NYK-ORD-00157-05,NYK-CUST-00157,meera.nair.157@nykaa.demo,9200000157,2026-04-22,3462,INR,Wellness,Hydrating Face Cream,2,COMPLETED
NYK-ORD-00158-01,NYK-CUST-00158,varun.kapoor.158@nykaa.demo,9200000158,2025-06-22,974,INR,Wellness,Vitamin C Serum,1,COMPLETED
NYK-ORD-00158-02,NYK-CUST-00158,varun.kapoor.158@nykaa.demo,9200000158,2026-02-12,3714,INR,Wellness,Matte Lipstick,1,COMPLETED
NYK-ORD-00158-03,NYK-CUST-00158,varun.kapoor.158@nykaa.demo,9200000158,2025-11-11,4732,INR,Makeup,Repair Shampoo,3,COMPLETED
NYK-ORD-00158-04,NYK-CUST-00158,varun.kapoor.158@nykaa.demo,9200000158,2025-06-27,4843,INR,Skincare,Vitamin C Serum,2,COMPLETED
NYK-ORD-00159-01,NYK-CUST-00159,pooja.iyer.159@nykaa.demo,9200000159,2026-02-23,1115,INR,Wellness,Repair Shampoo,2,COMPLETED
NYK-ORD-00159-02,NYK-CUST-00159,pooja.iyer.159@nykaa.demo,9200000159,2026-04-11,1116,INR,Makeup,Floral Perfume,2,COMPLETED
NYK-ORD-00159-03,NYK-CUST-00159,pooja.iyer.159@nykaa.demo,9200000159,2025-05-24,2325,INR,Wellness,Floral Perfume,1,COMPLETED
NYK-ORD-00160-01,NYK-CUST-00160,rohan.malhotra.160@nykaa.demo,9200000160,2026-04-26,4476,INR,Haircare,Vitamin C Serum,3,COMPLETED
NYK-ORD-00160-02,NYK-CUST-00160,rohan.malhotra.160@nykaa.demo,9200000160,2026-01-19,350,INR,Makeup,Floral Perfume,2,COMPLETED
NYK-ORD-00160-03,NYK-CUST-00160,rohan.malhotra.160@nykaa.demo,9200000160,2025-05-21,4055,INR,Haircare,Hydrating Face Cream,3,COMPLETED
NYK-ORD-00160-04,NYK-CUST-00160,rohan.malhotra.160@nykaa.demo,9200000160,2025-05-28,1148,INR,Makeup,Vitamin C Serum,3,COMPLETED
NYK-ORD-00161-01,NYK-CUST-00161,neha.sharma.161@nykaa.demo,9200000161,2025-10-18,851,INR,Makeup,Hydrating Face Cream,3,COMPLETED
NYK-ORD-00161-02,NYK-CUST-00161,neha.sharma.161@nykaa.demo,9200000161,2025-07-29,1451,INR,Fragrance,Matte Lipstick,1,COMPLETED
NYK-ORD-00162-01,NYK-CUST-00162,kabir.kapoor.162@nykaa.demo,9200000162,2026-06-07,1753,INR,Fragrance,Repair Shampoo,2,COMPLETED
NYK-ORD-00162-02,NYK-CUST-00162,kabir.kapoor.162@nykaa.demo,9200000162,2026-03-13,3793,INR,Skincare,Floral Perfume,1,COMPLETED
NYK-ORD-00163-01,NYK-CUST-00163,riya.reddy.163@nykaa.demo,9200000163,2025-09-12,5197,INR,Wellness,Kajal Pencil,3,COMPLETED
NYK-ORD-00163-02,NYK-CUST-00163,riya.reddy.163@nykaa.demo,9200000163,2026-03-22,5218,INR,Haircare,Repair Shampoo,3,COMPLETED
NYK-ORD-00163-03,NYK-CUST-00163,riya.reddy.163@nykaa.demo,9200000163,2025-10-24,3830,INR,Wellness,Matte Lipstick,1,COMPLETED
NYK-ORD-00163-04,NYK-CUST-00163,riya.reddy.163@nykaa.demo,9200000163,2025-04-30,3996,INR,Wellness,Sheet Mask,2,COMPLETED
NYK-ORD-00163-05,NYK-CUST-00163,riya.reddy.163@nykaa.demo,9200000163,2025-08-04,2104,INR,Haircare,Hydrating Face Cream,3,COMPLETED
NYK-ORD-00163-06,NYK-CUST-00163,riya.reddy.163@nykaa.demo,9200000163,2025-11-15,2771,INR,Skincare,Matte Lipstick,2,COMPLETED
NYK-ORD-00164-01,NYK-CUST-00164,yash.patel.164@nykaa.demo,9200000164,2025-10-08,3582,INR,Skincare,Floral Perfume,3,COMPLETED
NYK-ORD-00164-02,NYK-CUST-00164,yash.patel.164@nykaa.demo,9200000164,2025-05-29,1457,INR,Wellness,Kajal Pencil,1,COMPLETED
NYK-ORD-00164-03,NYK-CUST-00164,yash.patel.164@nykaa.demo,9200000164,2025-09-08,2248,INR,Wellness,Matte Lipstick,1,COMPLETED
NYK-ORD-00164-04,NYK-CUST-00164,yash.patel.164@nykaa.demo,9200000164,2025-09-23,5321,INR,Makeup,Vitamin C Serum,3,COMPLETED
NYK-ORD-00164-05,NYK-CUST-00164,yash.patel.164@nykaa.demo,9200000164,2025-09-08,4874,INR,Skincare,Matte Lipstick,1,COMPLETED
NYK-ORD-00164-06,NYK-CUST-00164,yash.patel.164@nykaa.demo,9200000164,2025-09-08,1116,INR,Haircare,Floral Perfume,2,COMPLETED
NYK-ORD-00164-07,NYK-CUST-00164,yash.patel.164@nykaa.demo,9200000164,2025-09-02,1465,INR,Haircare,Hydrating Face Cream,1,COMPLETED
NYK-ORD-00165-01,NYK-CUST-00165,aman.bose.165@nykaa.demo,9200000165,2025-11-06,4828,INR,Fragrance,Vitamin C Serum,1,COMPLETED
NYK-ORD-00165-02,NYK-CUST-00165,aman.bose.165@nykaa.demo,9200000165,2026-03-18,2613,INR,Haircare,Repair Shampoo,2,COMPLETED
NYK-ORD-00165-03,NYK-CUST-00165,aman.bose.165@nykaa.demo,9200000165,2025-05-15,444,INR,Skincare,Vitamin C Serum,1,COMPLETED
NYK-ORD-00165-04,NYK-CUST-00165,aman.bose.165@nykaa.demo,9200000165,2025-04-22,598,INR,Skincare,Sheet Mask,1,COMPLETED
NYK-ORD-00165-05,NYK-CUST-00165,aman.bose.165@nykaa.demo,9200000165,2025-05-19,5149,INR,Haircare,Matte Lipstick,1,COMPLETED
NYK-ORD-00166-01,NYK-CUST-00166,riya.kapoor.166@nykaa.demo,9200000166,2025-06-07,1576,INR,Wellness,Vitamin C Serum,2,COMPLETED
NYK-ORD-00166-02,NYK-CUST-00166,riya.kapoor.166@nykaa.demo,9200000166,2025-07-01,1293,INR,Haircare,Repair Shampoo,3,COMPLETED
NYK-ORD-00166-03,NYK-CUST-00166,riya.kapoor.166@nykaa.demo,9200000166,2026-01-12,2486,INR,Haircare,Sheet Mask,1,COMPLETED
NYK-ORD-00166-04,NYK-CUST-00166,riya.kapoor.166@nykaa.demo,9200000166,2025-04-20,1561,INR,Skincare,Floral Perfume,3,COMPLETED
NYK-ORD-00166-05,NYK-CUST-00166,riya.kapoor.166@nykaa.demo,9200000166,2025-10-09,2702,INR,Wellness,Floral Perfume,2,COMPLETED
NYK-ORD-00166-06,NYK-CUST-00166,riya.kapoor.166@nykaa.demo,9200000166,2026-05-02,1583,INR,Wellness,Sheet Mask,1,COMPLETED
NYK-ORD-00167-01,NYK-CUST-00167,arjun.verma.167@nykaa.demo,9200000167,2025-12-16,3147,INR,Makeup,Repair Shampoo,1,COMPLETED
NYK-ORD-00167-02,NYK-CUST-00167,arjun.verma.167@nykaa.demo,9200000167,2025-09-19,2603,INR,Haircare,Kajal Pencil,3,COMPLETED
NYK-ORD-00167-03,NYK-CUST-00167,arjun.verma.167@nykaa.demo,9200000167,2025-11-29,4962,INR,Makeup,Repair Shampoo,1,COMPLETED
NYK-ORD-00168-01,NYK-CUST-00168,ishaan.bose.168@nykaa.demo,9200000168,2025-06-02,693,INR,Wellness,Repair Shampoo,3,COMPLETED
NYK-ORD-00168-02,NYK-CUST-00168,ishaan.bose.168@nykaa.demo,9200000168,2025-10-13,784,INR,Skincare,Kajal Pencil,2,COMPLETED
NYK-ORD-00169-01,NYK-CUST-00169,ananya.nair.169@nykaa.demo,9200000169,2026-04-07,878,INR,Wellness,Matte Lipstick,1,COMPLETED
NYK-ORD-00169-02,NYK-CUST-00169,ananya.nair.169@nykaa.demo,9200000169,2026-05-17,1352,INR,Haircare,Sheet Mask,2,COMPLETED
NYK-ORD-00169-03,NYK-CUST-00169,ananya.nair.169@nykaa.demo,9200000169,2025-09-13,1367,INR,Haircare,Sheet Mask,3,COMPLETED
NYK-ORD-00169-04,NYK-CUST-00169,ananya.nair.169@nykaa.demo,9200000169,2026-06-08,2493,INR,Wellness,Kajal Pencil,3,COMPLETED
NYK-ORD-00169-05,NYK-CUST-00169,ananya.nair.169@nykaa.demo,9200000169,2025-07-16,1803,INR,Haircare,Sheet Mask,3,COMPLETED
NYK-ORD-00169-06,NYK-CUST-00169,ananya.nair.169@nykaa.demo,9200000169,2026-02-03,4574,INR,Fragrance,Repair Shampoo,1,COMPLETED
NYK-ORD-00169-07,NYK-CUST-00169,ananya.nair.169@nykaa.demo,9200000169,2025-05-15,1887,INR,Fragrance,Kajal Pencil,3,COMPLETED
NYK-ORD-00170-01,NYK-CUST-00170,kiara.singh.170@nykaa.demo,9200000170,2025-07-15,2869,INR,Wellness,Floral Perfume,2,COMPLETED
NYK-ORD-00170-02,NYK-CUST-00170,kiara.singh.170@nykaa.demo,9200000170,2026-05-31,2338,INR,Haircare,Matte Lipstick,2,COMPLETED
NYK-ORD-00171-01,NYK-CUST-00171,pooja.iyer.171@nykaa.demo,9200000171,2025-11-23,2738,INR,Skincare,Sheet Mask,3,COMPLETED
NYK-ORD-00171-02,NYK-CUST-00171,pooja.iyer.171@nykaa.demo,9200000171,2025-12-11,3411,INR,Fragrance,Matte Lipstick,2,COMPLETED
NYK-ORD-00171-03,NYK-CUST-00171,pooja.iyer.171@nykaa.demo,9200000171,2025-11-16,2226,INR,Skincare,Matte Lipstick,3,COMPLETED
NYK-ORD-00171-04,NYK-CUST-00171,pooja.iyer.171@nykaa.demo,9200000171,2025-09-05,1881,INR,Haircare,Hydrating Face Cream,2,COMPLETED
NYK-ORD-00172-01,NYK-CUST-00172,ananya.sharma.172@nykaa.demo,9200000172,2025-05-11,2200,INR,Wellness,Vitamin C Serum,3,COMPLETED
NYK-ORD-00172-02,NYK-CUST-00172,ananya.sharma.172@nykaa.demo,9200000172,2026-02-07,4905,INR,Skincare,Hydrating Face Cream,3,COMPLETED
NYK-ORD-00172-03,NYK-CUST-00172,ananya.sharma.172@nykaa.demo,9200000172,2026-03-11,2606,INR,Wellness,Floral Perfume,2,COMPLETED
