externalOrderId,externalCustomerId,customerEmail,customerPhone,orderDate,orderValue,currency,category,productName,quantity,status
ADI-ORD-00105-04,ADI-CUST-00105,meera.iyer.105@adidas.demo,9100000105,2025-07-14,6219,INR,Sportswear,Adilette Slides,1,COMPLETED
ADI-ORD-00105-05,ADI-CUST-00105,meera.iyer.105@adidas.demo,9100000105,2025-06-29,6498,INR,Accessories,Football Jersey,2,COMPLETED
ADI-ORD-00105-06,ADI-CUST-00105,meera.iyer.105@adidas.demo,9100000105,2025-11-02,2067,INR,Sportswear,Running Shorts,1,COMPLETED
ADI-ORD-00105-07,ADI-CUST-00105,meera.iyer.105@adidas.demo,9100000105,2026-02-17,5383,INR,Sneakers,Training Tracksuit,3,COMPLETED
ADI-ORD-00106-01,ADI-CUST-00106,simran.nair.106@adidas.demo,9100000106,2025-11-10,8741,INR,Sneakers,Training Tracksuit,1,COMPLETED
ADI-ORD-00106-02,ADI-CUST-00106,simran.nair.106@adidas.demo,9100000106,2025-06-02,2360,INR,Sneakers,Running Shorts,2,COMPLETED
ADI-ORD-00106-03,ADI-CUST-00106,simran.nair.106@adidas.demo,9100000106,2025-10-20,7624,INR,Sportswear,Training Tracksuit,1,COMPLETED
ADI-ORD-00106-04,ADI-CUST-00106,simran.nair.106@adidas.demo,9100000106,2025-12-14,5100,INR,Accessories,Performance T-Shirt,1,COMPLETED
ADI-ORD-00107-01,ADI-CUST-00107,aditi.patel.107@adidas.demo,9100000107,2026-02-06,5427,INR,Running Shoes,Football Jersey,1,COMPLETED
ADI-ORD-00107-02,ADI-CUST-00107,aditi.patel.107@adidas.demo,9100000107,2025-12-23,5786,INR,Accessories,Adilette Slides,2,COMPLETED
ADI-ORD-00107-03,ADI-CUST-00107,aditi.patel.107@adidas.demo,9100000107,2025-04-28,4518,INR,Training Gear,Adilette Slides,3,COMPLETED
ADI-ORD-00107-04,ADI-CUST-00107,aditi.patel.107@adidas.demo,9100000107,2025-07-18,6584,INR,Running Shoes,Adilette Slides,2,COMPLETED
ADI-ORD-00107-05,ADI-CUST-00107,aditi.patel.107@adidas.demo,9100000107,2025-05-29,6230,INR,Training Gear,Ultraboost Running Shoes,1,COMPLETED
ADI-ORD-00107-06,ADI-CUST-00107,aditi.patel.107@adidas.demo,9100000107,2025-11-03,4385,INR,Training Gear,Gym Duffel Bag,1,COMPLETED
ADI-ORD-00107-07,ADI-CUST-00107,aditi.patel.107@adidas.demo,9100000107,2026-01-19,7363,INR,Running Shoes,Adilette Slides,3,COMPLETED
ADI-ORD-00108-01,ADI-CUST-00108,riya.mehta.108@adidas.demo,9100000108,2025-08-02,4415,INR,Accessories,Performance T-Shirt,3,COMPLETED
ADI-ORD-00108-02,ADI-CUST-00108,riya.mehta.108@adidas.demo,9100000108,2025-12-12,8126,INR,Sneakers,Training Tracksuit,2,COMPLETED
ADI-ORD-00108-03,ADI-CUST-00108,riya.mehta.108@adidas.demo,9100000108,2025-04-20,6718,INR,Accessories,Adilette Slides,3,COMPLETED
ADI-ORD-00109-01,ADI-CUST-00109,arjun.singh.109@adidas.demo,9100000109,2025-11-26,4665,INR,Running Shoes,Gym Duffel Bag,1,COMPLETED
ADI-ORD-00109-02,ADI-CUST-00109,arjun.singh.109@adidas.demo,9100000109,2025-09-08,6880,INR,Training Gear,Football Jersey,3,COMPLETED
ADI-ORD-00109-03,ADI-CUST-00109,arjun.singh.109@adidas.demo,9100000109,2026-03-17,5211,INR,Running Shoes,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00109-04,ADI-CUST-00109,arjun.singh.109@adidas.demo,9100000109,2025-12-31,8097,INR,Running Shoes,Adilette Slides,2,COMPLETED
ADI-ORD-00109-05,ADI-CUST-00109,arjun.singh.109@adidas.demo,9100000109,2025-12-09,8997,INR,Accessories,Ultraboost Running Shoes,1,COMPLETED
ADI-ORD-00110-01,ADI-CUST-00110,rohan.iyer.110@adidas.demo,9100000110,2026-03-17,1877,INR,Training Gear,Performance T-Shirt,3,COMPLETED
ADI-ORD-00110-02,ADI-CUST-00110,rohan.iyer.110@adidas.demo,9100000110,2025-05-17,3006,INR,Sneakers,Running Shorts,2,COMPLETED
ADI-ORD-00110-03,ADI-CUST-00110,rohan.iyer.110@adidas.demo,9100000110,2026-02-15,5604,INR,Sneakers,Training Tracksuit,2,COMPLETED
ADI-ORD-00110-04,ADI-CUST-00110,rohan.iyer.110@adidas.demo,9100000110,2025-10-19,5833,INR,Running Shoes,Running Shorts,3,COMPLETED
ADI-ORD-00110-05,ADI-CUST-00110,rohan.iyer.110@adidas.demo,9100000110,2025-09-22,2127,INR,Training Gear,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00110-06,ADI-CUST-00110,rohan.iyer.110@adidas.demo,9100000110,2025-05-10,5649,INR,Sneakers,Training Tracksuit,2,COMPLETED
ADI-ORD-00110-07,ADI-CUST-00110,rohan.iyer.110@adidas.demo,9100000110,2025-05-19,1540,INR,Accessories,Running Shorts,3,COMPLETED
ADI-ORD-00111-01,ADI-CUST-00111,aditi.kapoor.111@adidas.demo,9100000111,2026-04-11,7553,INR,Sneakers,Performance T-Shirt,1,COMPLETED
ADI-ORD-00111-02,ADI-CUST-00111,aditi.kapoor.111@adidas.demo,9100000111,2025-05-29,6016,INR,Running Shoes,Running Shorts,3,COMPLETED
ADI-ORD-00111-03,ADI-CUST-00111,aditi.kapoor.111@adidas.demo,9100000111,2025-06-12,6199,INR,Sportswear,Running Shorts,3,COMPLETED
ADI-ORD-00112-01,ADI-CUST-00112,dev.reddy.112@adidas.demo,9100000112,2026-01-12,3570,INR,Sportswear,Football Jersey,3,COMPLETED
ADI-ORD-00112-02,ADI-CUST-00112,dev.reddy.112@adidas.demo,9100000112,2025-09-20,8574,INR,Sportswear,Running Shorts,3,COMPLETED
ADI-ORD-00113-01,ADI-CUST-00113,kabir.iyer.113@adidas.demo,9100000113,2026-02-04,7437,INR,Sportswear,Running Shorts,3,COMPLETED
ADI-ORD-00113-02,ADI-CUST-00113,kabir.iyer.113@adidas.demo,9100000113,2026-03-30,5930,INR,Training Gear,Performance T-Shirt,3,COMPLETED
ADI-ORD-00113-03,ADI-CUST-00113,kabir.iyer.113@adidas.demo,9100000113,2025-11-10,4273,INR,Sportswear,Football Jersey,2,COMPLETED
ADI-ORD-00113-04,ADI-CUST-00113,kabir.iyer.113@adidas.demo,9100000113,2025-04-30,8409,INR,Sneakers,Football Jersey,1,COMPLETED
ADI-ORD-00113-05,ADI-CUST-00113,kabir.iyer.113@adidas.demo,9100000113,2025-05-23,3479,INR,Training Gear,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00113-06,ADI-CUST-00113,kabir.iyer.113@adidas.demo,9100000113,2025-10-04,3881,INR,Sportswear,Performance T-Shirt,3,COMPLETED
ADI-ORD-00114-01,ADI-CUST-00114,priya.singh.114@adidas.demo,9100000114,2026-01-24,3844,INR,Running Shoes,Performance T-Shirt,2,COMPLETED
ADI-ORD-00114-02,ADI-CUST-00114,priya.singh.114@adidas.demo,9100000114,2025-08-19,2269,INR,Sportswear,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00114-03,ADI-CUST-00114,priya.singh.114@adidas.demo,9100000114,2025-12-17,8524,INR,Training Gear,Running Shorts,3,COMPLETED
ADI-ORD-00114-04,ADI-CUST-00114,priya.singh.114@adidas.demo,9100000114,2026-04-21,6329,INR,Sneakers,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00114-05,ADI-CUST-00114,priya.singh.114@adidas.demo,9100000114,2026-03-22,4815,INR,Sneakers,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00114-06,ADI-CUST-00114,priya.singh.114@adidas.demo,9100000114,2026-02-27,6840,INR,Sneakers,Performance T-Shirt,1,COMPLETED
ADI-ORD-00114-07,ADI-CUST-00114,priya.singh.114@adidas.demo,9100000114,2026-01-21,1964,INR,Sportswear,Adilette Slides,3,COMPLETED
ADI-ORD-00115-01,ADI-CUST-00115,karan.malhotra.115@adidas.demo,9100000115,2026-04-25,6964,INR,Training Gear,Football Jersey,1,COMPLETED
ADI-ORD-00115-02,ADI-CUST-00115,karan.malhotra.115@adidas.demo,9100000115,2025-10-09,1838,INR,Sneakers,Adilette Slides,1,COMPLETED
ADI-ORD-00116-01,ADI-CUST-00116,neha.nair.116@adidas.demo,9100000116,2026-04-26,7186,INR,Running Shoes,Performance T-Shirt,1,COMPLETED
ADI-ORD-00117-01,ADI-CUST-00117,kabir.kumar.117@adidas.demo,9100000117,2025-08-26,1269,INR,Sneakers,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00117-02,ADI-CUST-00117,kabir.kumar.117@adidas.demo,9100000117,2025-12-13,7118,INR,Running Shoes,Performance T-Shirt,1,COMPLETED
ADI-ORD-00118-01,ADI-CUST-00118,kiara.iyer.118@adidas.demo,9100000118,2025-11-03,3776,INR,Training Gear,Training Tracksuit,1,COMPLETED
ADI-ORD-00118-02,ADI-CUST-00118,kiara.iyer.118@adidas.demo,9100000118,2025-07-15,1890,INR,Running Shoes,Training Tracksuit,1,COMPLETED
ADI-ORD-00118-03,ADI-CUST-00118,kiara.iyer.118@adidas.demo,9100000118,2025-08-07,7107,INR,Accessories,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00118-04,ADI-CUST-00118,kiara.iyer.118@adidas.demo,9100000118,2025-06-22,1419,INR,Sportswear,Running Shorts,3,COMPLETED
ADI-ORD-00118-05,ADI-CUST-00118,kiara.iyer.118@adidas.demo,9100000118,2025-09-18,6171,INR,Sportswear,Adilette Slides,3,COMPLETED
ADI-ORD-00118-06,ADI-CUST-00118,kiara.iyer.118@adidas.demo,9100000118,2025-11-22,3621,INR,Running Shoes,Football Jersey,3,COMPLETED
ADI-ORD-00119-01,ADI-CUST-00119,aman.nair.119@adidas.demo,9100000119,2025-11-24,8251,INR,Sportswear,Adilette Slides,3,COMPLETED
ADI-ORD-00119-02,ADI-CUST-00119,aman.nair.119@adidas.demo,9100000119,2025-09-04,6794,INR,Training Gear,Training Tracksuit,1,COMPLETED
ADI-ORD-00119-03,ADI-CUST-00119,aman.nair.119@adidas.demo,9100000119,2026-05-04,1336,INR,Training Gear,Running Shorts,3,COMPLETED
ADI-ORD-00120-01,ADI-CUST-00120,riya.sharma.120@adidas.demo,9100000120,2025-06-16,4495,INR,Training Gear,Performance T-Shirt,1,COMPLETED
ADI-ORD-00120-02,ADI-CUST-00120,riya.sharma.120@adidas.demo,9100000120,2025-07-30,2450,INR,Accessories,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00120-03,ADI-CUST-00120,riya.sharma.120@adidas.demo,9100000120,2026-05-01,5388,INR,Sneakers,Training Tracksuit,1,COMPLETED
ADI-ORD-00120-04,ADI-CUST-00120,riya.sharma.120@adidas.demo,9100000120,2025-12-25,4400,INR,Running Shoes,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00120-05,ADI-CUST-00120,riya.sharma.120@adidas.demo,9100000120,2025-06-18,4783,INR,Sneakers,Training Tracksuit,3,COMPLETED
ADI-ORD-00120-06,ADI-CUST-00120,riya.sharma.120@adidas.demo,9100000120,2026-02-05,1906,INR,Running Shoes,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00120-07,ADI-CUST-00120,riya.sharma.120@adidas.demo,9100000120,2025-08-01,6187,INR,Sneakers,Performance T-Shirt,1,COMPLETED
ADI-ORD-00121-01,ADI-CUST-00121,arjun.reddy.121@adidas.demo,9100000121,2025-12-02,2239,INR,Sportswear,Adilette Slides,3,COMPLETED
ADI-ORD-00121-02,ADI-CUST-00121,arjun.reddy.121@adidas.demo,9100000121,2026-04-11,7519,INR,Sportswear,Football Jersey,1,COMPLETED
ADI-ORD-00121-03,ADI-CUST-00121,arjun.reddy.121@adidas.demo,9100000121,2025-11-03,3428,INR,Sportswear,Running Shorts,3,COMPLETED
ADI-ORD-00121-04,ADI-CUST-00121,arjun.reddy.121@adidas.demo,9100000121,2025-06-11,5923,INR,Sneakers,Training Tracksuit,3,COMPLETED
ADI-ORD-00121-05,ADI-CUST-00121,arjun.reddy.121@adidas.demo,9100000121,2025-10-20,5384,INR,Sneakers,Performance T-Shirt,2,COMPLETED
ADI-ORD-00121-06,ADI-CUST-00121,arjun.reddy.121@adidas.demo,9100000121,2025-08-24,2567,INR,Sneakers,Performance T-Shirt,2,COMPLETED
ADI-ORD-00121-07,ADI-CUST-00121,arjun.reddy.121@adidas.demo,9100000121,2025-05-11,2042,INR,Running Shoes,Training Tracksuit,3,COMPLETED
ADI-ORD-00122-01,ADI-CUST-00122,aryan.mehta.122@adidas.demo,9100000122,2026-05-23,5729,INR,Running Shoes,Running Shorts,3,COMPLETED
ADI-ORD-00122-02,ADI-CUST-00122,aryan.mehta.122@adidas.demo,9100000122,2025-12-28,3233,INR,Training Gear,Adilette Slides,2,COMPLETED
ADI-ORD-00123-01,ADI-CUST-00123,samar.kumar.123@adidas.demo,9100000123,2026-05-06,8384,INR,Sneakers,Performance T-Shirt,2,COMPLETED
ADI-ORD-00123-02,ADI-CUST-00123,samar.kumar.123@adidas.demo,9100000123,2026-01-02,3881,INR,Sportswear,Running Shorts,1,COMPLETED
ADI-ORD-00123-03,ADI-CUST-00123,samar.kumar.123@adidas.demo,9100000123,2026-06-06,4222,INR,Accessories,Performance T-Shirt,1,COMPLETED
ADI-ORD-00123-04,ADI-CUST-00123,samar.kumar.123@adidas.demo,9100000123,2025-05-05,3689,INR,Sportswear,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00123-05,ADI-CUST-00123,samar.kumar.123@adidas.demo,9100000123,2025-10-16,4216,INR,Accessories,Adilette Slides,3,COMPLETED
ADI-ORD-00124-01,ADI-CUST-00124,rohan.kapoor.124@adidas.demo,9100000124,2025-05-18,6584,INR,Sportswear,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00125-01,ADI-CUST-00125,samar.das.125@adidas.demo,9100000125,2026-02-12,8550,INR,Sneakers,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00125-02,ADI-CUST-00125,samar.das.125@adidas.demo,9100000125,2025-12-02,4955,INR,Training Gear,Football Jersey,3,COMPLETED
ADI-ORD-00125-03,ADI-CUST-00125,samar.das.125@adidas.demo,9100000125,2026-04-23,5340,INR,Sneakers,Gym Duffel Bag,1,COMPLETED
ADI-ORD-00126-01,ADI-CUST-00126,kiara.gupta.126@adidas.demo,9100000126,2025-05-30,3872,INR,Training Gear,Football Jersey,2,COMPLETED
ADI-ORD-00126-02,ADI-CUST-00126,kiara.gupta.126@adidas.demo,9100000126,2026-02-11,1811,INR,Training Gear,Training Tracksuit,1,COMPLETED
ADI-ORD-00126-03,ADI-CUST-00126,kiara.gupta.126@adidas.demo,9100000126,2025-05-12,5989,INR,Running Shoes,Running Shorts,1,COMPLETED
ADI-ORD-00126-04,ADI-CUST-00126,kiara.gupta.126@adidas.demo,9100000126,2026-03-18,4882,INR,Running Shoes,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00126-05,ADI-CUST-00126,kiara.gupta.126@adidas.demo,9100000126,2026-04-10,5590,INR,Sportswear,Performance T-Shirt,2,COMPLETED
ADI-ORD-00126-06,ADI-CUST-00126,kiara.gupta.126@adidas.demo,9100000126,2026-01-04,4995,INR,Running Shoes,Performance T-Shirt,2,COMPLETED
ADI-ORD-00126-07,ADI-CUST-00126,kiara.gupta.126@adidas.demo,9100000126,2026-03-22,7815,INR,Sneakers,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00127-01,ADI-CUST-00127,arjun.verma.127@adidas.demo,9100000127,2025-04-17,2624,INR,Sportswear,Training Tracksuit,1,COMPLETED
ADI-ORD-00127-02,ADI-CUST-00127,arjun.verma.127@adidas.demo,9100000127,2025-10-22,5754,INR,Training Gear,Running Shorts,3,COMPLETED
ADI-ORD-00127-03,ADI-CUST-00127,arjun.verma.127@adidas.demo,9100000127,2026-04-23,4985,INR,Accessories,Adilette Slides,1,COMPLETED
ADI-ORD-00127-04,ADI-CUST-00127,arjun.verma.127@adidas.demo,9100000127,2026-06-04,1705,INR,Running Shoes,Ultraboost Running Shoes,1,COMPLETED
ADI-ORD-00127-05,ADI-CUST-00127,arjun.verma.127@adidas.demo,9100000127,2025-11-17,4249,INR,Running Shoes,Adilette Slides,3,COMPLETED
ADI-ORD-00127-06,ADI-CUST-00127,arjun.verma.127@adidas.demo,9100000127,2025-08-14,3320,INR,Sneakers,Gym Duffel Bag,1,COMPLETED
ADI-ORD-00128-01,ADI-CUST-00128,priya.singh.128@adidas.demo,9100000128,2026-03-16,8770,INR,Training Gear,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00129-01,ADI-CUST-00129,dev.gupta.129@adidas.demo,9100000129,2025-07-28,6254,INR,Sneakers,Gym Duffel Bag,1,COMPLETED
ADI-ORD-00129-02,ADI-CUST-00129,dev.gupta.129@adidas.demo,9100000129,2025-11-12,8431,INR,Sportswear,Performance T-Shirt,3,COMPLETED
ADI-ORD-00130-01,ADI-CUST-00130,rohan.verma.130@adidas.demo,9100000130,2026-06-01,4333,INR,Accessories,Running Shorts,3,COMPLETED
ADI-ORD-00130-02,ADI-CUST-00130,rohan.verma.130@adidas.demo,9100000130,2025-09-05,7601,INR,Sportswear,Performance T-Shirt,2,COMPLETED
ADI-ORD-00130-03,ADI-CUST-00130,rohan.verma.130@adidas.demo,9100000130,2025-09-26,3834,INR,Sportswear,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00130-04,ADI-CUST-00130,rohan.verma.130@adidas.demo,9100000130,2026-05-28,3812,INR,Sportswear,Adilette Slides,3,COMPLETED
ADI-ORD-00130-05,ADI-CUST-00130,rohan.verma.130@adidas.demo,9100000130,2025-04-21,7577,INR,Running Shoes,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00130-06,ADI-CUST-00130,rohan.verma.130@adidas.demo,9100000130,2025-10-12,5537,INR,Sneakers,Running Shorts,2,COMPLETED
ADI-ORD-00130-07,ADI-CUST-00130,rohan.verma.130@adidas.demo,9100000130,2026-03-21,2020,INR,Accessories,Adilette Slides,1,COMPLETED
ADI-ORD-00131-01,ADI-CUST-00131,aryan.nair.131@adidas.demo,9100000131,2026-03-14,2642,INR,Training Gear,Training Tracksuit,1,COMPLETED
ADI-ORD-00131-02,ADI-CUST-00131,aryan.nair.131@adidas.demo,9100000131,2025-04-24,7246,INR,Accessories,Training Tracksuit,3,COMPLETED
ADI-ORD-00131-03,ADI-CUST-00131,aryan.nair.131@adidas.demo,9100000131,2026-05-27,6962,INR,Sportswear,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00131-04,ADI-CUST-00131,aryan.nair.131@adidas.demo,9100000131,2025-08-26,2364,INR,Sportswear,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00131-05,ADI-CUST-00131,aryan.nair.131@adidas.demo,9100000131,2025-04-22,8422,INR,Running Shoes,Running Shorts,2,COMPLETED
ADI-ORD-00131-06,ADI-CUST-00131,aryan.nair.131@adidas.demo,9100000131,2026-03-13,5217,INR,Accessories,Training Tracksuit,1,COMPLETED
ADI-ORD-00131-07,ADI-CUST-00131,aryan.nair.131@adidas.demo,9100000131,2026-02-11,6128,INR,Sneakers,Ultraboost Running Shoes,1,COMPLETED
ADI-ORD-00132-01,ADI-CUST-00132,priya.saxena.132@adidas.demo,9100000132,2026-05-30,2410,INR,Sportswear,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00132-02,ADI-CUST-00132,priya.saxena.132@adidas.demo,9100000132,2026-04-15,8134,INR,Running Shoes,Running Shorts,3,COMPLETED
ADI-ORD-00132-03,ADI-CUST-00132,priya.saxena.132@adidas.demo,9100000132,2025-12-01,6971,INR,Sportswear,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00132-04,ADI-CUST-00132,priya.saxena.132@adidas.demo,9100000132,2026-04-20,3957,INR,Training Gear,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00132-05,ADI-CUST-00132,priya.saxena.132@adidas.demo,9100000132,2026-03-22,7199,INR,Sportswear,Adilette Slides,2,COMPLETED
ADI-ORD-00132-06,ADI-CUST-00132,priya.saxena.132@adidas.demo,9100000132,2025-12-30,2627,INR,Training Gear,Football Jersey,3,COMPLETED
ADI-ORD-00132-07,ADI-CUST-00132,priya.saxena.132@adidas.demo,9100000132,2025-07-31,7647,INR,Accessories,Football Jersey,2,COMPLETED
ADI-ORD-00133-01,ADI-CUST-00133,ishaan.reddy.133@adidas.demo,9100000133,2026-03-09,6134,INR,Accessories,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00133-02,ADI-CUST-00133,ishaan.reddy.133@adidas.demo,9100000133,2025-07-18,5832,INR,Accessories,Adilette Slides,1,COMPLETED
ADI-ORD-00133-03,ADI-CUST-00133,ishaan.reddy.133@adidas.demo,9100000133,2025-12-23,7305,INR,Training Gear,Adilette Slides,1,COMPLETED
ADI-ORD-00133-04,ADI-CUST-00133,ishaan.reddy.133@adidas.demo,9100000133,2025-12-29,2575,INR,Running Shoes,Training Tracksuit,3,COMPLETED
ADI-ORD-00134-01,ADI-CUST-00134,riya.kumar.134@adidas.demo,9100000134,2025-05-31,4637,INR,Training Gear,Performance T-Shirt,1,COMPLETED
ADI-ORD-00135-01,ADI-CUST-00135,dev.saxena.135@adidas.demo,9100000135,2026-05-04,7747,INR,Running Shoes,Performance T-Shirt,1,COMPLETED
ADI-ORD-00135-02,ADI-CUST-00135,dev.saxena.135@adidas.demo,9100000135,2025-12-29,3339,INR,Sportswear,Ultraboost Running Shoes,1,COMPLETED
ADI-ORD-00136-01,ADI-CUST-00136,riya.kumar.136@adidas.demo,9100000136,2026-05-26,4733,INR,Training Gear,Football Jersey,3,COMPLETED
ADI-ORD-00136-02,ADI-CUST-00136,riya.kumar.136@adidas.demo,9100000136,2025-10-31,2486,INR,Running Shoes,Gym Duffel Bag,1,COMPLETED
ADI-ORD-00136-03,ADI-CUST-00136,riya.kumar.136@adidas.demo,9100000136,2026-02-25,2756,INR,Sneakers,Training Tracksuit,2,COMPLETED
ADI-ORD-00136-04,ADI-CUST-00136,riya.kumar.136@adidas.demo,9100000136,2025-06-02,5624,INR,Accessories,Football Jersey,2,COMPLETED
ADI-ORD-00136-05,ADI-CUST-00136,riya.kumar.136@adidas.demo,9100000136,2026-02-09,1985,INR,Sportswear,Training Tracksuit,1,COMPLETED
ADI-ORD-00137-01,ADI-CUST-00137,tanya.saxena.137@adidas.demo,9100000137,2026-03-15,6428,INR,Sneakers,Adilette Slides,2,COMPLETED
ADI-ORD-00138-01,ADI-CUST-00138,riya.saxena.138@adidas.demo,9100000138,2025-12-03,2728,INR,Sportswear,Performance T-Shirt,2,COMPLETED
ADI-ORD-00138-02,ADI-CUST-00138,riya.saxena.138@adidas.demo,9100000138,2025-10-28,5009,INR,Sneakers,Training Tracksuit,2,COMPLETED
ADI-ORD-00139-01,ADI-CUST-00139,ishaan.malhotra.139@adidas.demo,9100000139,2025-08-31,1699,INR,Accessories,Adilette Slides,2,COMPLETED
ADI-ORD-00139-02,ADI-CUST-00139,ishaan.malhotra.139@adidas.demo,9100000139,2025-09-09,6828,INR,Accessories,Performance T-Shirt,2,COMPLETED
ADI-ORD-00139-03,ADI-CUST-00139,ishaan.malhotra.139@adidas.demo,9100000139,2025-10-10,3648,INR,Accessories,Adilette Slides,1,COMPLETED
ADI-ORD-00139-04,ADI-CUST-00139,ishaan.malhotra.139@adidas.demo,9100000139,2025-06-10,1484,INR,Training Gear,Running Shorts,3,COMPLETED
ADI-ORD-00139-05,ADI-CUST-00139,ishaan.malhotra.139@adidas.demo,9100000139,2025-04-27,5881,INR,Accessories,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00139-06,ADI-CUST-00139,ishaan.malhotra.139@adidas.demo,9100000139,2026-04-10,8976,INR,Accessories,Adilette Slides,2,COMPLETED
ADI-ORD-00139-07,ADI-CUST-00139,ishaan.malhotra.139@adidas.demo,9100000139,2026-02-22,7822,INR,Running Shoes,Adilette Slides,1,COMPLETED
ADI-ORD-00140-01,ADI-CUST-00140,sneha.verma.140@adidas.demo,9100000140,2025-11-24,5757,INR,Sneakers,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00140-02,ADI-CUST-00140,sneha.verma.140@adidas.demo,9100000140,2026-01-20,5457,INR,Accessories,Training Tracksuit,2,COMPLETED
ADI-ORD-00140-03,ADI-CUST-00140,sneha.verma.140@adidas.demo,9100000140,2025-06-17,6304,INR,Sneakers,Running Shorts,3,COMPLETED
ADI-ORD-00141-01,ADI-CUST-00141,simran.bose.141@adidas.demo,9100000141,2026-01-15,8306,INR,Sneakers,Running Shorts,3,COMPLETED
ADI-ORD-00141-02,ADI-CUST-00141,simran.bose.141@adidas.demo,9100000141,2026-01-26,4337,INR,Sportswear,Performance T-Shirt,3,COMPLETED
ADI-ORD-00141-03,ADI-CUST-00141,simran.bose.141@adidas.demo,9100000141,2025-08-03,5075,INR,Training Gear,Gym Duffel Bag,1,COMPLETED
ADI-ORD-00141-04,ADI-CUST-00141,simran.bose.141@adidas.demo,9100000141,2025-11-16,2378,INR,Running Shoes,Training Tracksuit,3,COMPLETED
ADI-ORD-00141-05,ADI-CUST-00141,simran.bose.141@adidas.demo,9100000141,2025-06-20,4490,INR,Accessories,Football Jersey,1,COMPLETED
ADI-ORD-00142-01,ADI-CUST-00142,tanya.kumar.142@adidas.demo,9100000142,2025-10-02,8230,INR,Sportswear,Running Shorts,3,COMPLETED
ADI-ORD-00142-02,ADI-CUST-00142,tanya.kumar.142@adidas.demo,9100000142,2026-02-14,2300,INR,Sneakers,Running Shorts,2,COMPLETED
ADI-ORD-00142-03,ADI-CUST-00142,tanya.kumar.142@adidas.demo,9100000142,2025-12-28,3407,INR,Training Gear,Running Shorts,3,COMPLETED
ADI-ORD-00143-01,ADI-CUST-00143,dev.singh.143@adidas.demo,9100000143,2026-03-21,1737,INR,Accessories,Running Shorts,2,COMPLETED
ADI-ORD-00144-01,ADI-CUST-00144,pooja.gupta.144@adidas.demo,9100000144,2025-10-20,1614,INR,Running Shoes,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00145-01,ADI-CUST-00145,pooja.kapoor.145@adidas.demo,9100000145,2026-03-12,8330,INR,Accessories,Performance T-Shirt,2,COMPLETED
ADI-ORD-00145-02,ADI-CUST-00145,pooja.kapoor.145@adidas.demo,9100000145,2025-12-13,4020,INR,Accessories,Gym Duffel Bag,1,COMPLETED
ADI-ORD-00145-03,ADI-CUST-00145,pooja.kapoor.145@adidas.demo,9100000145,2025-06-23,1940,INR,Sportswear,Football Jersey,2,COMPLETED
ADI-ORD-00145-04,ADI-CUST-00145,pooja.kapoor.145@adidas.demo,9100000145,2026-05-16,2534,INR,Sneakers,Performance T-Shirt,3,COMPLETED
ADI-ORD-00146-01,ADI-CUST-00146,ananya.nair.146@adidas.demo,9100000146,2025-07-14,2618,INR,Training Gear,Adilette Slides,3,COMPLETED
ADI-ORD-00147-01,ADI-CUST-00147,priya.nair.147@adidas.demo,9100000147,2026-02-01,2987,INR,Sportswear,Performance T-Shirt,2,COMPLETED
ADI-ORD-00147-02,ADI-CUST-00147,priya.nair.147@adidas.demo,9100000147,2025-09-17,7952,INR,Sportswear,Football Jersey,3,COMPLETED
ADI-ORD-00147-03,ADI-CUST-00147,priya.nair.147@adidas.demo,9100000147,2026-04-19,1260,INR,Training Gear,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00147-04,ADI-CUST-00147,priya.nair.147@adidas.demo,9100000147,2025-07-14,6064,INR,Sportswear,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00147-05,ADI-CUST-00147,priya.nair.147@adidas.demo,9100000147,2025-06-25,2085,INR,Sportswear,Training Tracksuit,2,COMPLETED
